SITEID,STARTDATE,ENDDATE,PBM,GOM,GEM,Valid_gem,gemValPct
NY20,2/14/2009 9:25,2/14/2009 11:25,2.699,0,1.391,22,100
NY20,2/14/2009 12:25,2/14/2009 14:25,2.818,0.422,1.381,22,100
NY20,2/14/2009 15:25,2/14/2009 17:25,2.423,1.272,1.431,22,100
NY20,2/14/2009 18:25,2/14/2009 20:25,1.924,2.172,1.469,22,100
NY20,2/14/2009 22:05,2/15/2009 0:05,1.516,1.471,1.441,22,100
NY20,2/15/2009 1:05,2/15/2009 3:05,2.781,0.629,1.432,22,100
NY20,2/15/2009 4:05,2/15/2009 6:05,3.604,0.57,1.477,22,100
NY20,2/15/2009 7:05,2/15/2009 9:05,3.379,0.388,1.464,22,100
NY20,2/15/2009 10:05,2/15/2009 12:05,3.166,0.367,1.451,22,100
NY20,2/15/2009 13:05,2/15/2009 15:05,2.973,0.865,1.482,22,100
NY20,2/15/2009 16:05,2/15/2009 18:05,2.686,1.68,1.498,22,100
NY20,2/15/2009 19:05,2/15/2009 21:05,1.424,2.203,1.478,22,100
NY20,2/15/2009 22:45,2/16/2009 0:45,1.098,0.914,1.461,22,100
NY20,2/16/2009 1:45,2/16/2009 3:45,2.119,0.61,1.445,22,100
NY20,2/16/2009 4:45,2/16/2009 6:45,2.132,0.606,1.452,22,100
NY20,2/16/2009 7:45,2/16/2009 9:45,1.848,0.736,1.457,22,100
NY20,2/16/2009 10:45,2/16/2009 12:45,1.24,0,1.447,22,100
NY20,2/16/2009 13:45,2/16/2009 15:45,2.398,0.337,1.477,22,100
NY20,2/16/2009 16:45,2/16/2009 18:45,1.853,1.161,1.468,22,100
NY20,2/16/2009 19:45,2/16/2009 21:45,1.218,1.168,1.431,22,100
NY20,2/16/2009 23:25,2/17/2009 1:25,1.571,0.642,1.476,22,100
NY20,2/17/2009 2:25,2/17/2009 4:25,1.603,1.066,1.454,22,100
NY20,2/17/2009 5:25,2/17/2009 7:25,2.252,0.833,1.429,22,100
NY20,2/17/2009 8:25,2/17/2009 10:25,1.844,0.551,1.416,22,100
NY20,2/17/2009 11:25,2/17/2009 13:25,1.639,0.298,1.374,22,100
NY20,2/17/2009 14:25,2/17/2009 16:25,1.761,1.182,1.434,22,100
NY20,2/17/2009 17:25,2/17/2009 19:25,2.089,3.386,1.428,22,100
NY20,2/17/2009 20:25,2/17/2009 22:25,2.078,2.896,1.431,22,100
NY20,2/18/2009 0:05,2/18/2009 2:05,1.163,1.234,1.446,22,100
NY20,2/18/2009 3:05,2/18/2009 5:05,0.931,0.457,1.436,22,100
NY20,2/18/2009 6:05,2/18/2009 8:05,0.988,0.514,1.414,22,100
NY20,2/18/2009 9:05,2/18/2009 11:05,1.237,0.375,1.386,22,100
NY20,2/18/2009 12:05,2/18/2009 14:05,1.532,0.382,1.335,22,100
NY20,2/18/2009 15:05,2/18/2009 17:05,6.185,1.617,1.486,22,100
NY20,2/18/2009 18:05,2/18/2009 20:05,9.282,2.076,1.543,22,100
NY20,2/18/2009 21:05,2/18/2009 23:05,7.016,3.005,1.611,22,100
NY20,2/19/2009 0:40,2/19/2009 2:40,1.637,1.852,1.576,22,100
NY20,2/19/2009 3:40,2/19/2009 5:40,0.757,1.453,1.523,22,100
NY20,2/19/2009 6:40,2/19/2009 8:40,0.397,1.328,1.515,22,100
NY20,2/19/2009 9:40,2/19/2009 11:40,0.24,0.953,1.538,22,100
NY20,2/19/2009 12:40,2/19/2009 14:40,0.592,0.722,1.548,22,100
NY20,2/19/2009 15:40,2/19/2009 17:40,1.045,1.251,1.684,22,100
NY20,2/19/2009 18:40,2/19/2009 20:40,1.832,0.697,1.627,22,100
NY20,2/19/2009 21:40,2/19/2009 23:40,1.007,0.357,1.482,22,100
NY20,2/20/2009 0:40,2/20/2009 3:25,-9,-9,1.413,23,74
NY20,2/20/2009 4:25,2/20/2009 6:25,-9,-9,1.383,22,100
NY20,2/20/2009 7:25,2/20/2009 9:25,1.472,0.591,1.349,22,100
NY20,2/20/2009 10:25,2/20/2009 12:25,1.68,0.375,1.345,22,100
NY20,2/20/2009 13:25,2/20/2009 15:25,1.979,0.506,1.286,22,100
NY20,2/20/2009 16:25,2/20/2009 18:25,1.674,0.807,1.305,22,100
NY20,2/20/2009 19:25,2/20/2009 21:25,1.687,1.521,1.345,22,100
NY20,2/20/2009 22:25,2/21/2009 0:25,1.505,1.492,1.362,22,100
NY20,2/21/2009 2:05,2/21/2009 4:05,1.102,0.915,1.384,22,100
NY20,2/21/2009 5:05,2/21/2009 7:05,0.95,0.646,1.392,22,100
NY20,2/21/2009 8:05,2/21/2009 10:05,0.968,0.791,1.402,22,100
NY20,2/21/2009 11:05,2/21/2009 13:05,0.982,0.45,1.41,22,100
NY20,2/21/2009 14:05,2/21/2009 16:05,1.397,0.75,1.413,22,100
NY20,2/21/2009 17:05,2/21/2009 19:05,1.466,1.302,1.436,22,100
NY20,2/21/2009 20:05,2/21/2009 22:05,1.314,1.923,1.422,22,100
NY20,2/21/2009 23:05,2/22/2009 1:05,1.202,0.802,1.435,22,100
NY20,2/22/2009 2:45,2/22/2009 4:45,0.922,0.546,1.426,22,100
NY20,2/22/2009 5:45,2/22/2009 7:45,1.032,0.789,1.462,22,100
NY20,2/22/2009 8:45,2/22/2009 10:45,2.226,1.153,1.481,22,100
NY20,2/22/2009 11:45,2/22/2009 13:45,5.69,1.659,1.565,22,100
NY20,2/22/2009 14:45,2/22/2009 16:45,8.191,2.13,1.622,22,100
NY20,2/22/2009 17:45,2/22/2009 19:45,7.561,2.628,1.655,22,100
NY20,2/22/2009 20:45,2/22/2009 22:45,2.536,1.546,1.602,22,100
NY20,2/22/2009 23:45,2/23/2009 1:45,3.556,1.464,1.548,22,100
NY20,2/23/2009 3:25,2/23/2009 5:25,1.62,0.943,1.49,22,100
NY20,2/23/2009 6:25,2/23/2009 8:25,3.603,1.006,1.549,22,100
NY20,2/23/2009 9:25,2/23/2009 11:25,2.871,0.71,1.522,22,100
NY20,2/23/2009 12:25,2/23/2009 14:25,1.692,0.689,1.488,22,100
NY20,2/23/2009 15:25,2/23/2009 17:25,0.972,0.551,1.41,22,100
NY20,2/23/2009 18:25,2/23/2009 20:25,1.24,0.825,1.404,22,100
NY20,2/23/2009 21:25,2/23/2009 23:25,1.492,0.462,1.35,22,100
NY20,2/24/2009 0:25,2/24/2009 2:25,1.632,0.79,1.337,22,100
NY20,2/24/2009 4:05,2/24/2009 6:05,1.404,0.605,1.369,22,100
NY20,2/24/2009 7:05,2/24/2009 9:05,1.633,0.794,1.349,22,100
NY20,2/24/2009 10:05,2/24/2009 12:05,1.585,0.822,1.333,22,100
NY20,2/24/2009 13:05,2/24/2009 15:05,2.083,1.057,1.324,22,100
NY20,2/24/2009 16:05,2/24/2009 18:05,1.83,1.525,1.33,22,100
NY20,2/24/2009 19:05,2/24/2009 21:05,1.745,2.348,1.363,22,100
NY20,2/24/2009 22:05,2/25/2009 0:05,1.762,1.828,1.361,22,100
NY20,2/25/2009 1:05,2/25/2009 3:05,1.577,0.881,1.297,22,100
NY20,2/25/2009 4:45,2/25/2009 6:45,2.611,0.476,1.301,22,100
NY20,2/25/2009 7:45,2/25/2009 9:45,2.874,0.366,1.275,22,100
NY20,2/25/2009 10:45,2/25/2009 12:45,2.889,0.258,1.226,22,100
NY20,2/25/2009 13:45,2/25/2009 18:00,-9,-9,1.278,40,81
NY20,2/25/2009 19:45,2/25/2009 22:30,-9,-9,1.503,21,70
NY20,2/25/2009 23:30,2/26/2009 1:30,-9,-9,1.506,22,100
NY20,2/26/2009 2:30,2/26/2009 4:30,3.524,3.798,1.508,22,100
NY20,2/26/2009 5:30,2/26/2009 7:30,3.142,3.253,1.495,22,100
NY20,2/26/2009 8:30,2/26/2009 10:30,4.343,7.191,1.547,22,100
NY20,2/26/2009 11:30,2/26/2009 13:30,6.691,10.48,1.594,22,100
NY20,2/26/2009 14:30,2/26/2009 16:30,8.741,6.172,1.648,22,100
NY20,2/26/2009 17:30,2/26/2009 19:30,8.515,7.559,1.686,22,100
NY20,2/26/2009 21:10,2/26/2009 23:10,5.574,4.088,1.618,22,100
NY20,2/27/2009 0:10,2/27/2009 2:10,5.585,6.403,1.628,22,100
NY20,2/27/2009 3:10,2/27/2009 5:10,5.886,4.862,1.641,22,100
NY20,2/27/2009 6:10,2/27/2009 8:10,10.491,6.713,1.701,22,100
NY20,2/27/2009 9:10,2/27/2009 11:10,11.187,6.035,1.719,22,100
NY20,2/27/2009 12:10,2/27/2009 14:10,10.358,4.965,1.679,22,100
NY20,2/27/2009 15:10,2/27/2009 18:55,-9,-9,1.664,28,65
NY20,2/27/2009 19:55,2/27/2009 21:55,-9,-9,1.663,22,100
NY20,2/27/2009 22:55,2/28/2009 0:55,1.081,2.332,1.638,22,100
NY20,2/28/2009 1:55,2/28/2009 3:55,0,1.26,1.599,22,100
NY20,2/28/2009 4:55,2/28/2009 6:55,2.802,0.731,1.255,22,100
NY20,2/28/2009 7:55,2/28/2009 9:55,8.912,0.377,1.288,22,100
NY20,2/28/2009 10:55,2/28/2009 12:55,14.242,0.684,1.238,22,100
NY20,2/28/2009 13:55,2/28/2009 15:55,11.538,0.862,1.239,22,100
NY20,2/28/2009 17:35,2/28/2009 19:35,4.984,1.954,1.325,22,100
NY20,2/28/2009 20:35,2/28/2009 22:35,3.741,2.09,1.38,22,100
NY20,2/28/2009 23:35,3/1/2009 1:35,2.846,1.161,1.371,22,100
NY20,3/1/2009 2:35,3/1/2009 4:35,3.019,0.32,1.309,22,100
NY20,3/1/2009 5:35,3/1/2009 7:35,3.569,0.258,1.271,22,100
NY20,3/1/2009 8:35,3/1/2009 10:35,4.261,0,1.237,22,100
NY20,3/1/2009 11:35,3/1/2009 13:35,4.314,0.295,1.226,22,100
NY20,3/1/2009 14:35,3/1/2009 16:35,3.516,1.481,1.301,22,100
NY20,3/1/2009 18:15,3/1/2009 20:15,2.757,6.266,1.363,22,100
NY20,3/1/2009 21:15,3/1/2009 23:15,2.984,3.456,1.396,22,100
NY20,3/2/2009 0:15,3/2/2009 2:15,10.178,2.004,1.405,22,100
NY20,3/2/2009 3:15,3/2/2009 5:15,8.3,2.011,1.338,22,100
NY20,3/2/2009 6:15,3/2/2009 8:15,8.053,2.019,1.319,22,100
NY20,3/2/2009 9:15,3/2/2009 11:15,6.695,1.433,1.28,22,100
NY20,3/2/2009 12:15,3/2/2009 14:15,5.678,1.454,1.347,22,100
NY20,3/2/2009 15:15,3/2/2009 17:15,4.781,1.328,1.341,22,100
NY20,3/2/2009 18:55,3/2/2009 20:55,4.048,1.208,1.368,22,100
NY20,3/2/2009 21:55,3/2/2009 23:55,4.773,1.161,1.338,22,100
NY20,3/3/2009 0:55,3/3/2009 2:55,5.091,0.933,1.313,22,100
NY20,3/3/2009 3:55,3/3/2009 5:55,4.105,0.652,1.307,22,100
NY20,3/3/2009 6:55,3/3/2009 8:55,4.629,0.591,1.3,22,100
NY20,3/3/2009 9:55,3/3/2009 11:55,6.51,0.85,1.297,22,100
NY20,3/3/2009 12:55,3/3/2009 14:55,5.781,1.114,1.303,22,100
NY20,3/3/2009 15:55,3/3/2009 17:55,4.651,1.942,1.325,22,100
NY20,3/3/2009 19:35,3/3/2009 21:30,-9,-9,1.341,21,100
NY20,3/3/2009 22:30,3/4/2009 0:30,-9,-9,1.371,22,100
NY20,3/4/2009 1:30,3/4/2009 3:30,3.473,2.045,1.363,22,100
NY20,3/4/2009 4:30,3/4/2009 6:30,2.884,2.09,1.353,22,100
NY20,3/4/2009 7:30,3/4/2009 9:30,2.792,1.505,1.362,22,100
NY20,3/4/2009 10:30,3/4/2009 12:30,2.513,1.072,1.361,22,100
NY20,3/4/2009 13:30,3/4/2009 15:30,2.132,1.243,1.396,22,100
NY20,3/4/2009 16:30,3/4/2009 18:30,2.154,4.338,1.4,22,100
NY20,3/4/2009 19:30,3/4/2009 22:15,-9,-9,1.453,23,74
NY20,3/4/2009 23:15,3/5/2009 1:15,-9,-9,1.505,22,100
NY20,3/5/2009 2:15,3/5/2009 4:15,2.701,2.212,1.482,22,100
NY20,3/5/2009 5:15,3/5/2009 7:15,3.766,1.62,1.486,22,100
NY20,3/5/2009 8:15,3/5/2009 10:15,3.773,0.587,1.421,22,100
NY20,3/5/2009 11:15,3/5/2009 13:15,3.899,0.362,1.397,22,100
NY20,3/5/2009 14:15,3/5/2009 16:15,10.314,1.725,1.493,22,100
NY20,3/5/2009 17:15,3/5/2009 19:15,6.609,7.356,1.499,22,100
NY20,3/5/2009 20:55,3/5/2009 22:55,6.391,10.288,1.499,22,100
NY20,3/5/2009 23:55,3/6/2009 1:55,9.365,8.059,1.606,22,100
NY20,3/6/2009 2:55,3/6/2009 4:55,8.551,4.909,1.563,22,100
NY20,3/6/2009 5:55,3/6/2009 7:55,9.114,6.648,1.576,22,100
NY20,3/6/2009 8:55,3/6/2009 10:55,9.297,15.763,1.598,22,100
NY20,3/6/2009 11:55,3/6/2009 13:55,6.452,26.165,1.794,22,100
NY20,3/6/2009 14:55,3/6/2009 16:55,6.463,9.256,1.808,22,100
NY20,3/6/2009 17:55,3/6/2009 19:55,6.258,5.685,1.874,22,100
NY20,3/6/2009 21:35,3/6/2009 23:35,5.215,4.89,1.882,22,100
NY20,3/7/2009 0:35,3/7/2009 2:35,2.919,4.793,1.692,22,100
NY20,3/7/2009 3:35,3/7/2009 5:35,2.121,1.992,1.693,22,100
NY20,3/7/2009 6:35,3/7/2009 8:35,1.72,1.842,1.604,22,100
NY20,3/7/2009 9:35,3/7/2009 11:35,1.597,1.386,1.593,22,100
NY20,3/7/2009 12:35,3/7/2009 14:35,1.702,1.321,1.599,22,100
NY20,3/7/2009 15:35,3/7/2009 17:35,1.424,1.764,1.617,22,100
NY20,3/7/2009 18:35,3/7/2009 20:35,1.533,2.959,1.59,22,100
NY20,3/7/2009 22:15,3/8/2009 0:15,1.086,1.363,1.635,22,100
NY20,3/8/2009 1:15,3/8/2009 3:15,1.071,1.311,1.574,22,100
NY20,3/8/2009 4:15,3/8/2009 6:15,-0.101,-0.105,1.596,22,100
NY20,3/8/2009 7:15,3/8/2009 8:15,0.408,0.631,1.562,22,100
NY20,3/8/2009 9:15,3/8/2009 11:15,0.311,0.703,1.471,22,100
NY20,3/8/2009 12:15,3/8/2009 14:15,0.54,0.897,1.491,22,100
NY20,3/8/2009 15:15,3/8/2009 17:15,1.809,0.768,1.641,22,100
NY20,3/8/2009 18:15,3/8/2009 20:15,1.673,0.829,1.592,22,100
NY20,3/8/2009 21:55,3/8/2009 23:55,1.342,0.429,1.459,22,100
NY20,3/9/2009 0:55,3/9/2009 2:55,1.321,0.268,1.388,22,100
NY20,3/9/2009 3:55,3/9/2009 5:55,1.057,0.689,1.427,22,100
NY20,3/9/2009 6:55,3/9/2009 8:55,0.908,0.827,1.452,22,100
NY20,3/9/2009 9:55,3/9/2009 11:55,0.687,0.745,1.443,22,100
NY20,3/9/2009 12:55,3/9/2009 14:55,0.578,0.882,1.481,22,100
NY20,3/9/2009 15:55,3/9/2009 17:55,0.487,0.977,1.536,22,100
NY20,3/9/2009 18:55,3/9/2009 20:55,0.606,0.686,1.551,22,100
NY20,3/9/2009 22:35,3/10/2009 0:35,0.478,0,1.503,22,100
NY20,3/10/2009 1:35,3/10/2009 3:35,1.382,0.761,1.546,22,100
NY20,3/10/2009 4:35,3/10/2009 6:35,1.409,0.349,1.561,22,100
NY20,3/10/2009 7:35,3/10/2009 9:35,1.528,0.337,1.523,22,100
NY20,3/10/2009 10:35,3/10/2009 12:35,1.87,0.532,1.521,22,100
NY20,3/10/2009 13:35,3/10/2009 15:35,0.76,0.549,1.49,22,100
NY20,3/10/2009 16:35,3/10/2009 18:35,0.723,0.366,1.473,22,100
NY20,3/10/2009 19:35,3/10/2009 21:35,0.744,0.333,1.475,22,100
NY20,3/10/2009 23:15,3/11/2009 1:15,1.477,0,1.478,22,100
NY20,3/11/2009 2:15,3/11/2009 4:15,1.112,0.39,1.526,22,100
NY20,3/11/2009 5:15,3/11/2009 7:15,0.571,0.603,1.549,22,100
NY20,3/11/2009 8:15,3/11/2009 10:15,0.256,0.369,1.508,22,100
NY20,3/11/2009 11:15,3/11/2009 13:15,0,0.498,1.519,22,100
NY20,3/11/2009 14:15,3/11/2009 16:15,0.331,0.158,1.58,22,100
NY20,3/11/2009 17:15,3/11/2009 21:10,-9,-9,1.588,41,91
NY20,3/12/2009 2:45,3/12/2009 4:45,-9,-9,1.354,24,100
NY20,3/12/2009 5:45,3/12/2009 7:45,1.615,0.42,1.36,22,100
NY20,3/12/2009 8:45,3/12/2009 10:45,2.093,0.544,1.364,22,100
NY20,3/12/2009 11:45,3/12/2009 13:45,1.977,0.577,1.351,22,100
NY20,3/12/2009 15:30,3/12/2009 15:35,-9,-9,-9,0,0
NY20,3/12/2009 17:20,3/12/2009 19:20,-9,-9,1.501,22,100
NY20,3/12/2009 20:20,3/12/2009 22:20,1.911,1.947,1.461,22,100
NY20,3/12/2009 23:20,3/13/2009 1:20,2.348,1.437,1.455,22,100
NY20,3/13/2009 2:20,3/13/2009 4:20,1.723,0.938,1.419,22,100
NY20,3/13/2009 5:20,3/13/2009 7:20,2.23,0.737,1.401,22,100
NY20,3/13/2009 8:20,3/13/2009 10:20,2.451,0.571,1.365,22,100
NY20,3/13/2009 11:20,3/13/2009 13:20,2.447,0.704,1.352,22,100
NY20,3/13/2009 14:20,3/13/2009 16:20,4.22,3.18,1.385,22,100
NY20,3/13/2009 18:00,3/13/2009 20:00,4.252,6.485,1.438,22,100
NY20,3/13/2009 21:00,3/13/2009 23:00,1.958,3.498,1.459,22,100
NY20,3/14/2009 0:00,3/14/2009 2:00,2.634,1.838,1.445,22,100
NY20,3/14/2009 3:00,3/14/2009 5:00,3.872,1.701,1.455,22,100
NY20,3/14/2009 6:00,3/14/2009 8:00,3.476,0.976,1.443,22,100
NY20,3/14/2009 9:00,3/14/2009 11:00,3.83,0.61,1.411,22,100
NY20,3/14/2009 12:00,3/14/2009 14:00,4.161,0.889,1.428,22,100
NY20,3/14/2009 15:00,3/14/2009 17:00,6.759,3.436,1.485,22,100
NY20,3/14/2009 18:40,3/14/2009 20:40,5.784,5.547,1.484,22,100
NY20,3/14/2009 21:40,3/14/2009 23:40,5.172,3.636,1.513,22,100
NY20,3/15/2009 0:40,3/15/2009 2:40,4.135,2.513,1.528,22,100
NY20,3/15/2009 3:40,3/15/2009 5:40,3.615,1.532,1.531,22,100
NY20,3/15/2009 6:40,3/15/2009 8:40,3.235,1.302,1.483,22,100
NY20,3/15/2009 9:40,3/15/2009 11:40,3.543,1.024,1.47,22,100
NY20,3/15/2009 12:40,3/15/2009 14:40,5.6,1.776,1.518,22,100
NY20,3/15/2009 15:40,3/15/2009 17:40,6.778,8.862,1.512,22,100
NY20,3/15/2009 19:20,3/15/2009 21:20,2.698,7.241,1.495,22,100
NY20,3/15/2009 22:20,3/16/2009 0:20,2.852,3.672,1.481,22,100
NY20,3/16/2009 1:20,3/16/2009 3:20,3.189,1.956,1.519,22,100
NY20,3/16/2009 4:20,3/16/2009 6:20,2.967,1.252,1.527,22,100
NY20,3/16/2009 7:20,3/16/2009 9:20,2.766,1.076,1.506,22,100
NY20,3/16/2009 10:20,3/16/2009 12:20,3.249,1.148,1.493,22,100
NY20,3/16/2009 13:20,3/16/2009 15:20,5.36,3.174,1.533,22,100
NY20,3/16/2009 16:20,3/16/2009 18:20,3.927,11.439,1.486,22,100
NY20,3/16/2009 20:00,3/16/2009 22:00,3.048,12.015,1.482,22,100
NY20,3/16/2009 23:00,3/17/2009 1:00,2.988,6.835,1.473,22,100
NY20,3/17/2009 2:00,3/17/2009 4:00,3.054,2.126,1.501,22,100
NY20,3/17/2009 5:00,3/17/2009 7:00,3.615,1.563,1.517,22,100
NY20,3/17/2009 8:00,3/17/2009 10:00,3.058,1.395,1.523,22,100
NY20,3/17/2009 11:00,3/17/2009 13:00,3.205,1.209,1.51,22,100
NY20,3/17/2009 14:00,3/17/2009 16:00,5.886,3.827,1.696,22,100
NY20,3/17/2009 17:00,3/17/2009 19:00,6.602,9.404,1.689,22,100
NY20,3/17/2009 20:40,3/17/2009 22:40,3.936,9.004,1.537,22,100
NY20,3/17/2009 23:40,3/18/2009 1:40,3.072,4.266,1.522,22,100
NY20,3/18/2009 2:40,3/18/2009 4:40,2.61,2.064,1.528,22,100
NY20,3/18/2009 5:40,3/18/2009 7:40,2.767,1.776,1.523,22,100
NY20,3/18/2009 8:40,3/18/2009 10:40,2.923,1.667,1.521,22,100
NY20,3/18/2009 11:40,3/18/2009 13:40,4.711,3.104,1.599,22,100
NY20,3/18/2009 14:40,3/18/2009 16:40,4.888,3.936,1.85,22,100
NY20,3/18/2009 17:40,3/18/2009 19:40,4.883,3.088,1.933,22,100
NY20,3/18/2009 21:15,3/18/2009 23:15,3.802,1.645,1.932,22,100
NY20,3/19/2009 0:15,3/19/2009 2:15,3.344,1.591,1.728,22,100
NY20,3/19/2009 3:15,3/19/2009 5:15,1.266,1.045,1.563,22,100
NY20,3/19/2009 6:15,3/19/2009 8:15,0.913,0.643,1.48,22,100
NY20,3/19/2009 9:15,3/19/2009 11:15,1.241,0.608,1.518,22,100
NY20,3/19/2009 12:15,3/19/2009 14:15,2.178,1.036,1.584,22,100
NY20,3/19/2009 15:15,3/19/2009 17:15,2.646,2.2,1.569,22,100
NY20,3/19/2009 18:15,3/19/2009 20:15,2.629,2.373,1.535,22,100
NY20,3/19/2009 21:15,3/20/2009 0:00,-9,-9,1.472,23,74
NY20,3/20/2009 1:00,3/20/2009 3:00,-9,-9,1.43,22,100
NY20,3/20/2009 4:00,3/20/2009 6:00,2.17,0.732,1.393,22,100
NY20,3/20/2009 7:00,3/20/2009 9:00,2.154,0.58,1.411,22,100
NY20,3/20/2009 10:00,3/20/2009 12:00,2.814,0.505,1.47,22,100
NY20,3/20/2009 13:00,3/20/2009 15:00,3.424,1.367,1.451,22,100
NY20,3/20/2009 16:00,3/20/2009 18:00,2.757,2.458,1.488,22,100
NY20,3/20/2009 19:00,3/20/2009 21:00,2.327,3.307,1.508,22,100
NY20,3/20/2009 22:35,3/21/2009 0:35,2.615,2.258,1.482,22,100
NY20,3/21/2009 1:35,3/21/2009 3:35,3.599,1.957,1.462,22,100
NY20,3/21/2009 4:35,3/21/2009 6:35,3.692,1.491,1.454,22,100
NY20,3/21/2009 7:35,3/21/2009 9:35,2.913,0.752,1.445,22,100
NY20,3/21/2009 10:35,3/21/2009 12:35,3.083,0.784,1.423,22,100
NY20,3/21/2009 13:35,3/21/2009 15:35,3.245,2.928,1.434,22,100
NY20,3/21/2009 16:35,3/21/2009 18:35,3.188,7.311,1.431,22,100
NY20,3/21/2009 19:35,3/21/2009 21:35,2.38,4.848,1.466,22,100
NY20,3/21/2009 22:35,3/22/2009 1:20,-9,-9,1.482,23,74
NY20,3/22/2009 2:20,3/22/2009 4:20,-9,-9,1.465,22,100
NY20,3/22/2009 5:20,3/22/2009 7:20,2.739,2.08,1.488,22,100
NY20,3/22/2009 8:20,3/22/2009 10:20,6.601,3.736,1.598,22,100
NY20,3/22/2009 11:20,3/22/2009 13:20,3.703,1.544,1.598,22,100
NY20,3/22/2009 14:20,3/22/2009 16:20,1.445,0.909,1.568,22,100
NY20,3/22/2009 17:20,3/22/2009 19:20,2.319,2.279,1.511,22,100
NY20,3/22/2009 20:20,3/22/2009 22:20,2.221,2.385,1.457,22,100
NY20,3/23/2009 0:00,3/23/2009 2:00,2.911,1.781,1.423,22,100
NY20,3/23/2009 3:00,3/23/2009 5:00,2.094,1.638,1.42,22,100
NY20,3/23/2009 6:00,3/23/2009 8:00,2.365,1.428,1.429,22,100
NY20,3/23/2009 9:00,3/23/2009 11:00,2.746,1.474,1.387,22,100
NY20,3/23/2009 12:00,3/23/2009 14:00,3.404,1.366,1.338,22,100
NY20,3/23/2009 15:00,3/23/2009 17:00,3.841,2.05,1.337,22,100
NY20,3/23/2009 18:00,3/23/2009 20:00,3.471,3.122,1.36,22,100
NY20,3/23/2009 21:00,3/23/2009 23:00,4.164,3.019,1.341,22,100
NY20,3/24/2009 0:40,3/24/2009 2:40,4.191,2.703,1.294,22,100
NY20,3/24/2009 3:40,3/24/2009 5:40,3.716,1.834,1.299,22,100
NY20,3/24/2009 6:40,3/24/2009 8:40,2.248,1.583,1.355,22,100
NY20,3/24/2009 9:40,3/24/2009 11:40,2.271,0.96,1.33,22,100
NY20,3/24/2009 12:40,3/24/2009 16:10,-9,-9,1.429,36,90
NY20,3/24/2009 17:10,3/24/2009 19:10,-9,-9,1.465,22,100
NY20,3/24/2009 20:10,3/24/2009 22:10,2.466,6.344,1.419,22,100
NY20,3/24/2009 23:10,3/25/2009 1:10,1.729,3.487,1.484,22,100
NY20,3/25/2009 2:10,3/25/2009 4:10,1.753,2.29,1.504,22,100
NY20,3/25/2009 5:10,3/25/2009 7:10,1.758,1.72,1.524,22,100
NY20,3/25/2009 8:10,3/25/2009 10:10,1.632,1.614,1.53,22,100
NY20,3/25/2009 11:10,3/25/2009 13:10,1.793,1.353,1.51,22,100
NY20,3/25/2009 14:50,3/25/2009 16:50,1.677,4.415,1.486,22,100
NY20,3/25/2009 17:50,3/25/2009 19:50,2.497,7.448,1.482,22,100
NY20,3/25/2009 20:50,3/25/2009 22:50,1.753,6.845,1.468,22,100
NY20,3/25/2009 23:50,3/26/2009 1:50,1.73,4.245,1.475,22,100
NY20,3/26/2009 2:50,3/26/2009 4:50,1.686,2.769,1.507,22,100
NY20,3/26/2009 5:50,3/26/2009 7:50,2.238,3.176,1.518,22,100
NY20,3/26/2009 8:50,3/26/2009 10:50,2.366,3.067,1.556,22,100
NY20,3/26/2009 11:50,3/26/2009 13:50,3.327,4.283,1.713,22,100
NY20,3/26/2009 15:30,3/26/2009 17:30,3.348,5.351,1.801,22,100
NY20,3/26/2009 18:30,3/26/2009 20:30,3.164,2.903,1.792,22,100
NY20,3/26/2009 21:30,3/26/2009 23:30,2.189,4.816,1.956,22,100
NY20,3/27/2009 0:30,3/27/2009 2:30,2.828,2.583,1.878,22,100
NY20,3/27/2009 3:30,3/27/2009 5:30,1.961,1.915,1.888,22,100
NY20,3/27/2009 6:30,3/27/2009 8:30,1.044,1.746,1.883,22,100
NY20,3/27/2009 9:30,3/27/2009 11:30,0.819,1.233,1.796,22,100
NY20,3/27/2009 12:30,3/27/2009 14:30,0.884,0.915,1.724,22,100
NY20,3/27/2009 16:10,3/27/2009 18:10,1.282,2.075,1.635,22,100
NY20,3/27/2009 19:10,3/27/2009 21:10,2.002,2.991,1.554,22,100
NY20,3/27/2009 22:10,3/28/2009 0:10,1.575,1.708,1.533,22,100
NY20,3/28/2009 1:10,3/28/2009 3:10,0.631,0.607,1.479,22,100
NY20,3/28/2009 4:10,3/28/2009 6:10,0.885,0.782,1.438,22,100
NY20,3/28/2009 7:10,3/28/2009 9:10,0.53,0.617,1.389,22,100
NY20,3/28/2009 10:10,3/28/2009 12:10,1.251,0.766,1.342,22,100
NY20,3/28/2009 13:10,3/28/2009 15:10,1.502,2.571,1.503,22,100
NY20,3/28/2009 16:50,3/28/2009 18:50,2.154,4.837,1.555,22,100
NY20,3/28/2009 19:50,3/28/2009 21:50,1.802,4.645,1.546,22,100
NY20,3/28/2009 22:50,3/29/2009 0:50,1.717,1.422,1.541,22,100
NY20,3/29/2009 1:50,3/29/2009 3:50,2.448,1.214,1.527,22,100
NY20,3/29/2009 4:50,3/29/2009 6:50,1.853,0.549,1.598,22,100
NY20,3/29/2009 7:50,3/29/2009 9:50,1.248,1.421,1.603,22,100
NY20,3/29/2009 10:50,3/29/2009 12:50,0.457,0.83,1.618,22,100
