SITEID,STARTDATE,ENDDATE,PBM,GOM,GEM,Valid_gem,gemValPct
VT99,2/14/2009 22:05,2/15/2009 0:05,20.876,1.361,1.559,22,100
VT99,2/15/2009 1:05,2/15/2009 3:05,20.762,1.296,1.563,22,100
VT99,2/15/2009 4:05,2/15/2009 6:05,19.645,0.59,1.563,22,100
VT99,2/15/2009 7:05,2/15/2009 9:05,16.535,0.435,1.553,22,100
VT99,2/15/2009 10:00,2/15/2009 13:05,11.732,0.211,1.584,23,65
VT99,2/15/2009 14:05,2/15/2009 16:05,17.923,0.482,1.563,22,100
VT99,2/15/2009 17:05,2/15/2009 19:05,19.533,1.272,1.564,22,100
VT99,2/15/2009 20:05,2/15/2009 22:05,23.137,1.082,1.582,22,100
VT99,2/15/2009 23:05,2/16/2009 1:05,13.251,-0.164,1.592,22,100
VT99,2/16/2009 2:05,2/16/2009 4:05,12.265,0.78,1.604,22,100
VT99,2/16/2009 5:05,2/16/2009 7:05,11.943,0.424,1.576,22,100
VT99,2/16/2009 8:05,2/16/2009 10:05,11.211,0.096,1.552,22,100
VT99,2/16/2009 11:00,2/16/2009 14:05,9.988,1.299,1.562,23,65
VT99,2/16/2009 15:05,2/16/2009 17:05,9.147,0.713,1.582,22,100
VT99,2/16/2009 19:05,2/16/2009 21:05,2.005,-9,1.79,22,100
VT99,2/16/2009 22:05,2/17/2009 0:05,-9,-9,-9,0,0
VT99,2/17/2009 1:05,2/17/2009 3:05,-9,-9,-9,0,0
VT99,2/17/2009 4:05,2/17/2009 6:05,-9,-9,-9,0,0
VT99,2/17/2009 7:05,2/17/2009 9:05,-9,-9,-9,0,0
VT99,2/17/2009 10:05,2/17/2009 12:05,-9,-9,-9,0,0
VT99,2/17/2009 13:00,2/17/2009 16:05,6.804,0,1.607,23,65
VT99,2/17/2009 17:05,2/17/2009 19:05,22.483,3.091,1.568,22,100
VT99,2/17/2009 20:05,2/17/2009 22:05,19.46,-0.098,1.605,22,100
VT99,2/17/2009 23:05,2/18/2009 1:05,17.62,0,1.622,22,100
VT99,2/18/2009 2:05,2/18/2009 4:05,19.163,-0.056,1.636,22,100
VT99,2/18/2009 5:05,2/18/2009 7:05,19.579,0,1.657,22,100
VT99,2/18/2009 8:05,2/18/2009 10:05,17.028,0.119,1.679,22,100
VT99,2/18/2009 11:05,2/18/2009 13:05,18.721,-0.255,1.658,22,100
VT99,2/18/2009 14:00,2/18/2009 17:05,14.195,-0.358,1.717,23,65
VT99,2/18/2009 18:05,2/18/2009 20:05,12.373,-2.019,1.79,22,100
VT99,2/18/2009 21:05,2/18/2009 23:05,10.445,-2.315,1.953,22,100
VT99,2/19/2009 0:05,2/19/2009 2:05,6.03,-3.355,1.969,22,100
VT99,2/19/2009 3:05,2/19/2009 5:05,4.896,-2.129,1.855,22,100
VT99,2/19/2009 6:05,2/19/2009 8:05,3.721,-1.696,1.78,22,100
VT99,2/19/2009 9:05,2/19/2009 11:05,3.915,-1.615,1.752,22,100
VT99,2/19/2009 12:05,2/19/2009 14:05,4.043,-1.606,1.795,22,100
VT99,2/19/2009 15:00,2/19/2009 18:05,1.578,-2.245,1.93,23,65
VT99,2/19/2009 19:05,2/19/2009 21:05,2.957,-2.079,1.981,22,100
VT99,2/19/2009 22:05,2/20/2009 0:05,5.811,-1.117,1.916,22,100
VT99,2/20/2009 1:05,2/20/2009 3:05,5.643,0,1.696,22,100
VT99,2/20/2009 4:05,2/20/2009 6:05,-9,-0.855,1.632,21,95
VT99,2/20/2009 7:05,2/20/2009 9:05,6.08,0,1.599,22,100
VT99,2/20/2009 10:05,2/20/2009 12:05,9.827,0,1.568,22,100
VT99,2/20/2009 13:05,2/20/2009 15:05,11.165,0,1.548,22,100
VT99,2/20/2009 16:00,2/20/2009 19:05,7.644,0,1.477,23,65
VT99,2/20/2009 20:05,2/20/2009 22:05,8.433,0,1.488,22,100
VT99,2/20/2009 23:05,2/21/2009 1:05,7.824,0.044,1.519,22,100
VT99,2/21/2009 2:05,2/21/2009 4:05,6.938,0,1.54,22,100
VT99,2/21/2009 5:05,2/21/2009 7:05,6.335,-0.327,1.559,22,100
VT99,2/21/2009 8:05,2/21/2009 10:05,8.258,0.112,1.571,22,100
VT99,2/21/2009 11:05,2/21/2009 13:05,9.854,0,1.605,22,100
VT99,2/21/2009 14:05,2/21/2009 16:05,9.259,-0.269,1.634,22,100
VT99,2/21/2009 17:00,2/21/2009 20:05,10.513,0.335,1.676,23,65
VT99,2/21/2009 21:05,2/21/2009 23:05,13.915,-0.846,1.657,22,100
VT99,2/22/2009 0:05,2/22/2009 2:05,7.455,-0.771,1.681,22,100
VT99,2/22/2009 3:05,2/22/2009 5:05,10.549,-0.75,1.681,22,100
VT99,2/22/2009 6:05,2/22/2009 8:05,10.341,-1.033,1.687,22,100
VT99,2/22/2009 9:05,2/22/2009 11:05,8.128,-1.224,1.722,22,100
VT99,2/22/2009 12:05,2/22/2009 14:05,6.583,-1.503,1.71,22,100
VT99,2/22/2009 15:05,2/22/2009 17:05,11.89,-1.888,1.806,21,95
VT99,2/22/2009 18:00,2/22/2009 21:05,9.138,-1.958,1.832,23,65
VT99,2/22/2009 22:05,2/23/2009 0:05,8.739,-1.589,1.864,22,100
VT99,2/23/2009 1:05,2/23/2009 3:05,8.459,-1.075,1.778,22,100
VT99,2/23/2009 4:05,2/23/2009 6:05,10.175,-1.555,1.76,22,100
VT99,2/23/2009 7:10,2/23/2009 9:10,7.979,-0.963,1.753,22,100
VT99,2/23/2009 10:10,2/23/2009 12:10,8.71,-0.98,1.777,22,100
VT99,2/23/2009 13:10,2/23/2009 15:10,8.026,0,1.758,22,100
VT99,2/23/2009 16:10,2/23/2009 18:10,6.308,0.043,1.719,22,100
VT99,2/23/2009 19:05,2/23/2009 22:05,6.98,0,1.653,24,70
VT99,2/23/2009 23:05,2/24/2009 1:05,8.539,0,1.586,22,100
VT99,2/24/2009 2:05,2/24/2009 4:05,7.554,0,1.597,22,100
VT99,2/24/2009 5:05,2/24/2009 7:05,9.592,0,1.639,21,95
VT99,2/24/2009 8:05,2/24/2009 10:05,8.006,0,1.63,21,95
VT99,2/24/2009 11:05,2/24/2009 13:05,8.254,-0.195,1.648,22,100
VT99,2/24/2009 14:05,2/24/2009 16:05,10.521,0,1.676,22,100
VT99,2/24/2009 17:05,2/24/2009 19:05,10.696,-0.24,1.669,22,100
VT99,2/24/2009 20:00,2/24/2009 23:05,12.912,-9,1.584,22,62
VT99,2/25/2009 0:05,2/25/2009 2:05,18.923,2.613,1.573,22,100
VT99,2/25/2009 3:05,2/25/2009 5:05,22.296,1.622,1.58,22,100
VT99,2/25/2009 6:05,2/25/2009 8:05,31.569,2.004,1.587,22,100
VT99,2/25/2009 9:05,2/25/2009 11:05,42.533,2.142,1.588,22,100
VT99,2/25/2009 12:05,2/25/2009 14:05,41.12,2.549,1.587,22,100
VT99,2/25/2009 15:05,2/25/2009 17:05,37.544,5.246,1.588,22,100
VT99,2/25/2009 18:05,2/25/2009 20:05,32.878,7.047,1.608,22,100
VT99,2/25/2009 21:00,2/26/2009 0:05,16.309,6.079,1.645,22,62
VT99,2/26/2009 1:05,2/26/2009 3:05,22.618,3.825,1.626,21,95
VT99,2/26/2009 4:05,2/26/2009 6:05,46.284,5.427,1.594,22,100
VT99,2/26/2009 7:05,2/26/2009 9:05,20.087,9.237,1.654,21,95
VT99,2/26/2009 10:05,2/26/2009 12:05,11.859,17.843,1.849,22,100
VT99,2/26/2009 13:05,2/26/2009 15:05,13.669,18.017,1.86,22,100
VT99,2/26/2009 16:05,2/26/2009 18:05,11.658,7.622,1.879,22,100
VT99,2/26/2009 19:05,2/26/2009 21:05,13.6,6.864,1.875,22,100
VT99,2/26/2009 22:00,2/27/2009 1:05,13.877,3.061,1.871,23,65
VT99,2/27/2009 2:05,2/27/2009 4:05,14.114,2.665,1.865,22,100
VT99,2/27/2009 5:05,2/27/2009 7:05,13.301,4.013,1.845,22,100
VT99,2/27/2009 8:05,2/27/2009 10:05,9.767,5.042,1.821,22,100
VT99,2/27/2009 11:05,2/27/2009 13:05,10.925,17.458,1.736,22,100
VT99,2/27/2009 14:05,2/27/2009 16:05,7.651,5.244,1.766,22,100
VT99,2/27/2009 17:05,2/27/2009 19:05,5.389,1.975,1.768,21,95
VT99,2/27/2009 20:05,2/27/2009 22:05,4.147,0.81,1.787,22,100
VT99,2/27/2009 23:00,2/28/2009 2:05,2.772,0.637,1.826,23,65
VT99,2/28/2009 3:05,2/28/2009 5:05,1.84,-0.146,1.624,22,100
VT99,2/28/2009 6:05,2/28/2009 8:05,12.669,1.117,1.514,21,95
VT99,2/28/2009 9:05,2/28/2009 11:05,26.774,1.187,1.49,22,100
VT99,2/28/2009 12:05,2/28/2009 14:05,40.302,1.551,1.472,22,100
VT99,2/28/2009 15:05,2/28/2009 17:05,37.579,2.248,1.521,22,100
VT99,2/28/2009 18:05,2/28/2009 20:05,27.256,4.302,1.575,22,100
VT99,2/28/2009 21:05,2/28/2009 23:05,24.058,3.15,1.596,22,100
VT99,3/1/2009 0:00,3/1/2009 3:05,19.582,1.955,1.57,23,65
VT99,3/1/2009 4:05,3/1/2009 6:05,25.023,1.537,1.571,22,100
VT99,3/1/2009 7:05,3/1/2009 9:05,26.507,0.952,1.557,22,100
VT99,3/1/2009 10:05,3/1/2009 12:05,21.8,1.055,1.551,22,100
VT99,3/1/2009 13:05,3/1/2009 15:05,28.069,1.364,1.588,21,95
VT99,3/1/2009 16:05,3/1/2009 18:05,30.81,4.654,1.564,22,100
VT99,3/1/2009 19:05,3/1/2009 21:05,35.372,5.903,1.537,21,95
VT99,3/1/2009 22:05,3/2/2009 0:05,28.828,3.048,1.539,22,100
VT99,3/2/2009 1:00,3/2/2009 4:05,23.96,2.006,1.552,22,62
VT99,3/2/2009 5:05,3/2/2009 7:05,24.509,3.732,1.561,22,100
VT99,3/2/2009 8:05,3/2/2009 10:05,19.866,2.805,1.595,21,95
VT99,3/2/2009 11:05,3/2/2009 13:05,12.452,0,1.565,22,100
VT99,3/2/2009 14:05,3/2/2009 16:05,11.918,0,1.582,22,100
VT99,3/2/2009 17:05,3/2/2009 19:05,11.383,0,1.563,22,100
VT99,3/2/2009 20:05,3/2/2009 22:05,10.164,-0.12,1.557,22,100
VT99,3/2/2009 23:05,3/3/2009 1:05,11.286,7.237,1.543,22,100
VT99,3/3/2009 2:00,3/3/2009 5:05,14.743,1.536,1.539,22,62
VT99,3/3/2009 6:05,3/3/2009 8:05,27.314,0.907,1.596,21,95
VT99,3/3/2009 9:05,3/3/2009 11:05,31.766,2.133,1.487,21,95
VT99,3/3/2009 12:05,3/3/2009 14:05,43.12,0.038,1.467,22,100
VT99,3/3/2009 15:05,3/3/2009 17:05,-9,-0.332,1.528,21,95
VT99,3/3/2009 18:10,3/3/2009 20:10,38.662,2.914,1.537,22,100
VT99,3/3/2009 21:10,3/3/2009 23:10,64.279,4.692,1.449,20,90
VT99,3/4/2009 0:10,3/4/2009 2:10,41.363,3.325,1.52,22,100
VT99,3/4/2009 3:05,3/4/2009 6:05,43.004,4.419,1.537,23,67
VT99,3/4/2009 7:05,3/4/2009 9:05,51.147,3.345,1.534,21,95
VT99,3/4/2009 10:05,3/4/2009 12:05,43.848,-9,1.553,20,90
VT99,3/4/2009 13:05,3/4/2009 15:05,48.756,3.742,1.549,20,90
VT99,3/4/2009 16:05,3/4/2009 18:05,35.963,3.881,1.581,22,100
VT99,3/4/2009 19:05,3/4/2009 21:05,50.466,5.061,1.563,20,90
VT99,3/4/2009 22:05,3/5/2009 0:05,37.102,4.069,1.581,21,95
VT99,3/5/2009 1:05,3/5/2009 3:05,30.974,7.909,1.589,20,90
VT99,3/5/2009 4:00,3/5/2009 7:05,20.347,3.345,1.606,23,65
VT99,3/5/2009 8:05,3/5/2009 10:05,35.454,3.647,1.574,22,100
VT99,3/5/2009 11:05,3/5/2009 13:05,30.133,4,1.6,22,100
VT99,3/5/2009 14:05,3/5/2009 16:05,31.499,7.548,1.603,21,95
VT99,3/5/2009 17:05,3/5/2009 19:05,52.416,15.317,1.554,22,100
VT99,3/5/2009 20:05,3/5/2009 22:05,47.478,16.287,1.546,22,100
VT99,3/5/2009 23:05,3/6/2009 1:05,34.861,13.572,1.592,22,100
VT99,3/6/2009 2:05,3/6/2009 4:05,35.21,12.698,1.617,21,95
VT99,3/6/2009 5:00,3/6/2009 8:05,15.164,25.218,1.714,22,62
VT99,3/6/2009 9:05,3/6/2009 11:05,-9,39.176,1.738,20,90
VT99,3/6/2009 12:05,3/6/2009 14:05,10.193,29.13,1.767,22,100
VT99,3/6/2009 15:05,3/6/2009 17:05,-9,14.316,1.792,22,100
VT99,3/6/2009 18:05,3/6/2009 20:05,13.877,6.504,1.792,21,95
VT99,3/6/2009 21:05,3/6/2009 23:05,9.574,4.483,1.765,22,100
VT99,3/7/2009 0:05,3/7/2009 2:05,8.448,3.749,1.783,21,95
VT99,3/7/2009 3:05,3/7/2009 5:05,9.542,5.822,1.775,22,100
VT99,3/7/2009 6:00,3/7/2009 9:05,4.292,0.357,1.724,21,60
VT99,3/7/2009 10:05,3/7/2009 12:05,6.513,0.314,1.717,20,90
VT99,3/7/2009 13:05,3/7/2009 15:05,-9,-9,1.723,21,95
VT99,3/7/2009 16:05,3/7/2009 18:05,-9,0.568,1.764,20,90
VT99,3/7/2009 19:05,3/7/2009 21:05,9.973,1.733,1.746,21,95
VT99,3/7/2009 22:05,3/8/2009 0:05,9.086,0.969,1.735,22,100
VT99,3/8/2009 1:05,3/8/2009 3:05,7.779,0.565,1.715,22,100
VT99,3/8/2009 4:05,3/8/2009 6:05,9.928,-0.026,1.675,22,100
VT99,3/8/2009 7:00,3/8/2009 9:05,5.815,0.278,1.729,23,65
VT99,3/8/2009 10:05,3/8/2009 12:05,9.548,0.571,1.695,22,100
VT99,3/8/2009 13:05,3/8/2009 15:05,11.519,0.924,1.694,22,100
VT99,3/8/2009 16:05,3/8/2009 18:05,7.891,0.768,1.776,22,100
VT99,3/8/2009 19:05,3/8/2009 21:05,17.313,2.015,1.665,22,100
VT99,3/8/2009 22:05,3/9/2009 0:05,16.657,3.374,1.642,22,100
VT99,3/9/2009 1:05,3/9/2009 3:05,13.259,2.563,1.642,22,100
VT99,3/9/2009 4:05,3/9/2009 6:05,11.787,1.858,1.611,22,100
VT99,3/9/2009 7:00,3/9/2009 10:05,10.444,3.568,1.57,23,65
VT99,3/9/2009 11:05,3/9/2009 13:05,12.392,4.667,1.628,22,100
VT99,3/9/2009 16:05,3/9/2009 18:05,1.692,3.717,1.829,22,100
VT99,3/9/2009 19:05,3/9/2009 21:05,3.497,2.449,1.737,22,100
VT99,3/9/2009 22:05,3/10/2009 0:05,3.625,1.746,1.688,22,100
VT99,3/10/2009 1:05,3/10/2009 3:05,2.809,0.861,1.715,22,100
VT99,3/10/2009 4:05,3/10/2009 6:05,3.244,0.776,1.637,22,100
VT99,3/10/2009 7:05,3/10/2009 9:05,4.218,0.645,1.668,22,100
VT99,3/10/2009 10:00,3/10/2009 13:05,6.042,0.629,1.575,23,65
VT99,3/10/2009 14:05,3/10/2009 16:05,6.169,0.682,1.641,22,100
VT99,3/10/2009 17:05,3/10/2009 19:05,5.913,1.293,1.704,22,100
VT99,3/10/2009 20:05,3/10/2009 22:05,8.68,3.633,1.702,22,100
VT99,3/10/2009 23:05,3/11/2009 1:05,9.172,5.423,1.678,22,100
VT99,3/11/2009 2:05,3/11/2009 4:05,7.308,3.91,1.696,22,100
VT99,3/11/2009 5:05,3/11/2009 7:05,5.277,2.56,1.718,22,100
VT99,3/11/2009 8:05,3/11/2009 10:05,4.022,1.118,1.668,22,100
VT99,3/11/2009 11:00,3/11/2009 14:05,1.599,0.552,1.733,23,65
VT99,3/11/2009 15:05,3/11/2009 17:05,2.468,0.872,1.763,22,100
VT99,3/11/2009 18:05,3/11/2009 20:05,3.157,2.072,1.771,22,100
VT99,3/11/2009 21:05,3/11/2009 23:05,7.806,2.131,1.735,22,100
VT99,3/12/2009 0:05,3/12/2009 2:05,10.292,2.636,1.64,22,100
VT99,3/12/2009 3:05,3/12/2009 5:05,12.829,1.145,1.544,22,100
VT99,3/12/2009 6:05,3/12/2009 8:05,16.931,1.303,1.541,22,100
VT99,3/12/2009 9:05,3/12/2009 11:05,26.485,0,1.503,22,100
VT99,3/12/2009 12:00,3/12/2009 15:05,20.947,3.52,1.562,23,65
VT99,3/12/2009 16:05,3/12/2009 18:05,29.689,3.911,1.589,22,100
VT99,3/12/2009 19:05,3/12/2009 21:05,37.667,5.204,1.631,22,100
VT99,3/12/2009 22:05,3/13/2009 0:05,32.974,4.978,1.613,22,100
VT99,3/13/2009 1:05,3/13/2009 3:05,36.65,6.406,1.624,22,100
VT99,3/13/2009 4:05,3/13/2009 6:05,52.812,5.889,1.59,22,100
VT99,3/13/2009 7:05,3/13/2009 9:05,44.68,5.608,1.588,22,100
VT99,3/13/2009 10:05,3/13/2009 12:05,60.605,4.457,1.568,22,100
VT99,3/13/2009 13:00,3/13/2009 16:05,31.661,3.618,1.599,23,65
VT99,3/13/2009 17:05,3/13/2009 19:05,38.055,7.469,1.587,22,100
VT99,3/13/2009 20:05,3/13/2009 22:05,44.555,10.624,1.546,22,100
VT99,3/13/2009 23:05,3/14/2009 1:05,35.819,4.395,1.564,22,100
VT99,3/14/2009 2:05,3/14/2009 4:05,24.83,5.794,1.582,22,100
VT99,3/14/2009 5:05,3/14/2009 7:05,25.855,5.901,1.605,22,100
VT99,3/14/2009 8:05,3/14/2009 10:05,26.973,3.65,1.612,22,100
VT99,3/14/2009 11:05,3/14/2009 13:05,17.066,-0.701,1.655,22,100
VT99,3/14/2009 14:00,3/14/2009 17:05,19.337,7.491,1.695,23,65
VT99,3/14/2009 18:05,3/14/2009 20:05,22.972,11.665,1.659,22,100
VT99,3/14/2009 21:05,3/14/2009 23:05,22.13,15.565,1.639,22,100
VT99,3/15/2009 0:05,3/15/2009 2:05,19.184,9.802,1.634,22,100
VT99,3/15/2009 3:05,3/15/2009 5:05,23.149,9.984,1.651,22,100
VT99,3/15/2009 6:05,3/15/2009 8:05,21.91,10.08,1.684,22,100
VT99,3/15/2009 9:05,3/15/2009 11:05,20.63,11.263,1.673,22,100
VT99,3/15/2009 12:05,3/15/2009 14:05,20.346,9.248,1.722,22,100
VT99,3/15/2009 15:00,3/15/2009 18:05,17.37,20.56,1.694,23,65
VT99,3/15/2009 19:05,3/15/2009 21:05,20.822,27.811,1.65,22,100
VT99,3/15/2009 22:05,3/16/2009 0:05,19.524,16.918,1.664,22,100
VT99,3/16/2009 1:05,3/16/2009 3:05,17.494,20.802,1.669,22,100
VT99,3/16/2009 4:05,3/16/2009 6:05,17.934,18.351,1.699,22,100
VT99,3/16/2009 7:05,3/16/2009 9:05,19.18,9.302,1.708,22,100
VT99,3/16/2009 10:05,3/16/2009 12:05,14.511,2.515,1.742,22,100
VT99,3/16/2009 13:05,3/16/2009 15:05,15.503,2.158,1.778,22,100
VT99,3/16/2009 16:00,3/16/2009 19:05,18.065,6.846,1.783,23,65
VT99,3/16/2009 20:05,3/16/2009 22:05,19.089,5.352,1.791,22,100
VT99,3/16/2009 23:05,3/17/2009 1:05,14.32,3.606,1.781,22,100
VT99,3/17/2009 2:05,3/17/2009 4:05,14.313,3.07,1.791,22,100
VT99,3/17/2009 5:05,3/17/2009 7:05,15.679,6.138,1.726,22,100
VT99,3/17/2009 8:05,3/17/2009 10:05,12.436,8.977,1.761,22,100
VT99,3/17/2009 11:05,3/17/2009 13:05,12.018,12.834,1.771,22,100
VT99,3/17/2009 14:05,3/17/2009 16:05,13.773,10.388,1.808,22,100
VT99,3/17/2009 17:00,3/17/2009 20:05,16.172,23.231,1.797,23,65
VT99,3/17/2009 21:05,3/17/2009 23:05,15.358,17.446,1.82,22,100
VT99,3/18/2009 0:05,3/18/2009 2:05,12.956,18.786,1.716,22,100
VT99,3/18/2009 3:05,3/18/2009 5:05,13.116,0.068,1.703,22,100
VT99,3/18/2009 6:05,3/18/2009 8:05,11.15,0,1.676,22,100
VT99,3/18/2009 9:05,3/18/2009 11:05,8.305,0,1.741,22,100
VT99,3/18/2009 12:10,3/18/2009 14:10,11.603,0,1.815,22,100
VT99,3/18/2009 15:10,3/18/2009 17:10,15.134,0.087,1.882,22,100
VT99,3/18/2009 18:05,3/18/2009 21:05,12.674,0,1.94,24,70
VT99,3/18/2009 22:05,3/19/2009 0:05,10.693,0,1.978,22,100
VT99,3/19/2009 1:05,3/19/2009 3:05,9.622,0,1.957,22,100
VT99,3/19/2009 4:05,3/19/2009 6:05,6.353,0,1.745,22,100
VT99,3/19/2009 7:05,3/19/2009 9:05,7.073,0,1.709,22,100
VT99,3/19/2009 10:05,3/19/2009 12:05,9.076,118.759,1.691,22,100
VT99,3/19/2009 13:05,3/19/2009 15:05,12.075,8.956,1.704,22,100
VT99,3/19/2009 16:05,3/19/2009 18:05,17.055,7.258,1.696,22,100
VT99,3/19/2009 19:00,3/19/2009 22:05,9.921,2.415,1.649,23,65
VT99,3/19/2009 23:05,3/20/2009 1:05,19.189,5.912,1.623,22,100
VT99,3/20/2009 2:05,3/20/2009 4:05,19.221,2.107,1.583,22,100
VT99,3/20/2009 5:05,3/20/2009 7:05,26.437,0.708,1.559,22,100
VT99,3/20/2009 8:05,3/20/2009 10:05,30.377,0.635,1.623,22,100
VT99,3/20/2009 11:05,3/20/2009 13:05,12.506,0,1.649,22,100
VT99,3/20/2009 14:05,3/20/2009 16:05,22.229,0,1.638,22,100
VT99,3/20/2009 17:05,3/20/2009 19:05,19.543,6.93,1.661,22,100
VT99,3/20/2009 20:00,3/20/2009 23:05,18.44,3.259,1.656,23,65
VT99,3/21/2009 0:05,3/21/2009 2:05,17.654,2.651,1.646,22,100
VT99,3/21/2009 3:05,3/21/2009 5:05,16.665,2.486,1.642,22,100
VT99,3/21/2009 6:05,3/21/2009 8:05,28.797,4.492,1.615,22,100
VT99,3/21/2009 9:05,3/21/2009 11:05,38.727,5.37,1.597,22,100
VT99,3/21/2009 12:05,3/21/2009 14:05,33.369,7.585,1.621,22,100
VT99,3/21/2009 15:05,3/21/2009 17:05,39.567,9.465,1.589,22,100
VT99,3/21/2009 18:05,3/21/2009 20:05,39.201,13.098,1.573,22,100
VT99,3/21/2009 21:00,3/22/2009 0:05,22.657,9.452,1.605,23,65
VT99,3/22/2009 1:05,3/22/2009 3:05,31.731,8.726,1.599,22,100
VT99,3/22/2009 4:05,3/22/2009 6:05,24.763,10.921,1.651,22,100
VT99,3/22/2009 7:05,3/22/2009 9:05,17.468,8.998,1.685,22,100
VT99,3/22/2009 10:05,3/22/2009 12:05,12.301,2.976,1.749,22,100
VT99,3/22/2009 13:05,3/22/2009 15:05,7.705,0.635,1.746,22,100
VT99,3/22/2009 16:05,3/22/2009 18:05,18.576,0.969,1.705,22,100
VT99,3/22/2009 19:05,3/22/2009 21:05,27.636,2.234,1.677,22,100
VT99,3/22/2009 22:00,3/23/2009 1:05,24.996,4.728,1.63,23,65
VT99,3/23/2009 2:05,3/23/2009 4:05,34.335,5.982,1.627,22,100
VT99,3/23/2009 5:05,3/23/2009 7:05,36.382,0.066,1.553,22,100
VT99,3/23/2009 8:05,3/23/2009 10:05,20.921,4.016,1.484,22,100
VT99,3/23/2009 11:05,3/23/2009 13:05,31.831,0,1.416,22,100
VT99,3/23/2009 14:05,3/23/2009 16:05,21.655,0,1.447,22,100
VT99,3/23/2009 17:05,3/23/2009 19:05,21.35,-0.294,1.517,22,100
VT99,3/23/2009 20:05,3/23/2009 22:05,17.627,0,1.49,22,100
VT99,3/23/2009 23:00,3/24/2009 2:05,11.013,0,1.467,23,65
VT99,3/24/2009 3:05,3/24/2009 5:05,12.522,16.737,1.494,22,100
VT99,3/24/2009 6:05,3/24/2009 8:05,23.096,3.427,1.53,22,100
VT99,3/24/2009 9:05,3/24/2009 11:05,16.115,1.743,1.538,22,100
VT99,3/24/2009 12:05,3/24/2009 14:05,18.499,1.93,1.56,22,100
VT99,3/24/2009 15:05,3/24/2009 17:05,18.243,3.214,1.612,22,100
VT99,3/24/2009 18:05,3/24/2009 20:05,17.74,3.478,1.638,22,100
VT99,3/24/2009 21:05,3/24/2009 23:05,17.902,3.126,1.671,22,100
VT99,3/25/2009 0:00,3/25/2009 3:05,8.164,1.456,1.658,23,65
VT99,3/25/2009 4:05,3/25/2009 6:05,14.108,2.246,1.67,22,100
VT99,3/25/2009 7:05,3/25/2009 9:05,27.798,1.859,1.636,22,100
VT99,3/25/2009 10:05,3/25/2009 12:05,40.664,1.195,1.606,22,100
VT99,3/25/2009 13:05,3/25/2009 15:05,24.943,3.367,1.66,22,100
VT99,3/25/2009 16:05,3/25/2009 18:05,32.881,9.88,1.628,22,100
VT99,3/25/2009 19:05,3/25/2009 21:05,37.785,17.154,1.581,22,100
VT99,3/25/2009 22:05,3/26/2009 0:05,28.452,11.279,1.583,22,100
VT99,3/26/2009 1:00,3/26/2009 4:05,13.488,-0.537,1.624,23,65
VT99,3/26/2009 5:05,3/26/2009 7:05,14.272,-0.703,1.642,22,100
VT99,3/26/2009 8:05,3/26/2009 10:05,8.022,-0.414,1.658,22,100
VT99,3/26/2009 11:05,3/26/2009 13:05,11.542,-0.525,1.682,22,100
VT99,3/26/2009 14:05,3/26/2009 16:05,7.942,-0.366,1.718,22,100
VT99,3/26/2009 17:05,3/26/2009 19:05,7.887,66.645,1.722,22,100
VT99,3/26/2009 20:05,3/26/2009 22:05,7.803,8.688,1.675,22,100
VT99,3/26/2009 23:05,3/27/2009 1:05,8.249,1.097,1.732,22,100
VT99,3/27/2009 2:00,3/27/2009 5:05,4.35,0,1.783,23,65
VT99,3/27/2009 6:05,3/27/2009 8:05,3.71,0.764,1.84,22,100
VT99,3/27/2009 9:05,3/27/2009 11:05,4.141,0.961,1.878,22,100
VT99,3/27/2009 12:05,3/27/2009 14:05,4.111,1.157,1.858,22,100
VT99,3/27/2009 15:05,3/27/2009 17:05,6.325,2.053,1.767,22,100
VT99,3/27/2009 18:05,3/27/2009 20:05,8.502,3.342,1.733,22,100
VT99,3/27/2009 21:05,3/27/2009 23:05,10.026,3.46,1.731,22,100
VT99,3/28/2009 0:05,3/28/2009 2:05,7.741,2.506,1.701,22,100
VT99,3/28/2009 3:00,3/28/2009 6:05,8.318,2.353,1.665,23,65
VT99,3/28/2009 7:05,3/28/2009 9:05,14.426,3.504,1.643,22,100
VT99,3/28/2009 10:05,3/28/2009 12:05,18.916,2.861,1.633,22,100
VT99,3/28/2009 13:05,3/28/2009 15:05,17.913,7.802,1.668,22,100
VT99,3/28/2009 16:05,3/28/2009 18:05,11.613,14.859,1.763,22,100
VT99,3/28/2009 19:05,3/28/2009 21:05,15.693,11.377,1.673,22,100
VT99,3/28/2009 22:05,3/29/2009 0:05,11.865,9.382,1.661,22,100
VT99,3/29/2009 1:05,3/29/2009 3:05,11.857,8.555,1.696,22,100
VT99,3/29/2009 4:00,3/29/2009 7:05,8.896,5.758,1.747,23,65
VT99,3/29/2009 8:05,3/29/2009 10:05,8.054,11.834,1.736,22,100
VT99,3/29/2009 11:05,3/29/2009 13:05,7.922,4.571,1.598,22,100
VT99,3/29/2009 14:05,3/29/2009 16:05,6.984,0.563,1.622,22,100
VT99,3/29/2009 17:05,3/29/2009 19:05,6.764,0.369,1.639,22,100
VT99,3/29/2009 20:05,3/29/2009 22:05,5.323,0.438,1.617,22,100
VT99,3/29/2009 23:10,3/30/2009 1:10,5.399,0.221,1.6,22,100
VT99,3/30/2009 2:10,3/30/2009 4:10,4.691,0,1.597,22,100
VT99,3/30/2009 5:05,3/30/2009 8:05,1.708,0.06,1.611,24,70
